RowID,Time,DimerConc
625,157.75,0.020580264444532908
626,158.0,0.021174992364278496
627,158.25,0.021787176882746652
628,158.5,0.022335784656107395
629,158.75,0.022891021892221208
630,159.0,0.023418365071885147
631,159.25,0.02390863455954604
632,159.5,0.024411373750956755
633,159.75,0.024859947666704154
634,160.0,0.02528591531176901
635,160.25,0.02568697314515007
636,160.5,0.02608520457811632
637,160.75,0.02645644955965246
638,161.0,0.02681583648429992
639,161.25,0.027127840507752417
640,161.5,0.02740575508396794
641,161.75,0.027665941766482172
642,162.0,0.027902249558231795
643,162.25,0.028102465252537786
644,162.5,0.02829957338617827
645,162.75,0.028464145852914544
646,163.0,0.028619030622592006
647,163.25,0.028743910167621442
648,163.5,0.028819068742002827
649,163.75,0.028883863848196554
650,164.0,0.02893123195148358
651,164.25,0.028945610585356503
652,164.5,0.028892446634796516
653,164.75,0.0288247116775605
654,165.0,0.028760819243750558
655,165.25,0.028686316709954116
656,165.5,0.02856554605069351
657,165.75,0.028391290819534412
658,166.0,0.028233214634379836
659,166.25,0.02800166683634801
660,166.5,0.027778563711108786
661,166.75,0.027518628593029386
662,167.0,0.027219952551986712
663,167.25,0.026949170567393915
664,167.5,0.026615946343968407
665,167.75,0.02627801638582085
666,168.0,0.025890908046982717
667,168.25,0.02550999509893168
668,168.5,0.025111965904040485
669,168.75,0.02465855800503564
670,169.0,0.024191688942449587
671,169.25,0.023713168993685883
672,169.5,0.023222361848703507
673,169.75,0.02268413234143835
674,170.0,0.022160755001099913
675,170.25,0.021611614503053656
676,170.5,0.021062996864420962
677,170.75,0.020484625565575065
678,171.0,0.01986351790862454
679,171.25,0.019241532242470105
680,171.5,0.018602686826546325
681,171.75,0.01796334814702484
682,172.0,0.01728947608302846
683,172.25,0.01662161690228803
684,172.5,0.01594538210565867
685,172.75,0.015231240001546149
686,173.0,0.014510118217526185
687,173.25,0.01379003721969737
688,173.5,0.013072304156593599
689,173.75,0.01234123324580805
690,174.0,0.011607922918288948
691,174.25,0.010881903026743836
692,174.5,0.010221630240136014
693,174.75,0.009565678442644035
694,175.0,0.008956650811201153
695,175.25,0.008376242333696764
696,175.5,0.007862232069078625
697,175.75,0.007406466370076776
698,176.0,0.006977835101584344
699,176.25,0.00669347850278287
700,176.5,0.0065155237946410306
701,176.75,0.006437563483024716
702,177.0,0.006468589763319978
703,177.25,0.006605228712518557
704,177.5,0.00682606775784434
705,177.75,0.007143576603047159
706,178.0,0.007534236439788728
707,178.25,0.007959873598243128
708,178.5,0.008480503460342384
709,178.75,0.009054080237018645
710,179.0,0.009674788350455037
711,179.25,0.01033393156342413
712,179.5,0.011047654393478604
713,179.75,0.011802017211347497
714,180.0,0.012542474928397255
715,180.25,0.013273491580187058
716,180.5,0.013986425188485216
717,180.75,0.014681640768354032
718,181.0,0.015336186764592568
719,181.25,0.01599606494032223
720,181.5,0.016634959682605786
721,181.75,0.017272226655016928
722,182.0,0.017896081790206637
723,182.25,0.018497044561827145
724,182.5,0.019099635103320054
725,182.75,0.019684211658225002
726,183.0,0.02026519232150272
727,183.25,0.020816809002809425
728,183.5,0.02137575064854196
729,183.75,0.02187192943410328
730,184.0,0.022373805414218028
731,184.25,0.022861574055438583
732,184.5,0.02331519899042642
733,184.75,0.023794424306134827
734,185.0,0.024263744888801446
735,185.25,0.024694576112939615
736,185.5,0.025109973119105785
737,185.75,0.025505753031991468
738,186.0,0.025896777883795335
739,186.25,0.02625898134358565
740,186.5,0.026593818538975633
741,186.75,0.026913088335222244
742,187.0,0.02721071865743779
743,187.25,0.0274751326089843
744,187.5,0.027757994619084743
745,187.75,0.02796762671547081
